designer,show,look_number,image_url,style_tags,items_json
Chanel,Spring 2026 Couture,45,"https://assets.vogue.com/photos/6978d3a46a5bb9241e086288/master/w_1024,c_limit/00045-chanel-spring-2026-couture-credit-gorunway.jpg","New Femininity,Loud Luxury,Romantic","[{""category"": ""Top/Blouse"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": [""Sequins""]}, {""category"": ""Skirt"", ""materials"": [""Chiffon"", ""Organza""], ""pattern"": ""Solid"", ""silhouette"": [""A-line""], ""construction"": [], ""decoration"": [""Ruffles""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Satin"", ""Suede""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,46,"https://assets.vogue.com/photos/6978d3a5c1d4f0e483fa7234/master/w_1024,c_limit/00046-chanel-spring-2026-couture-credit-gorunway.jpg","Loud Luxury,New Femininity,Resort","[{""category"": ""Dress"", ""materials"": [""Metallic Fabric"", ""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""A-line""], ""construction"": [""High Neck""], ""decoration"": [""Sequins"", ""Fringe""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Satin""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,47,"https://assets.vogue.com/photos/6978d3a7718f4ae85a691f2d/master/w_1024,c_limit/00047-chanel-spring-2026-couture-credit-gorunway.jpg","Loud Luxury,Romantic,New Femininity","[{""category"": ""Gown/Evening"", ""materials"": [""Fur/Faux Fur"", ""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [""Off-Shoulder""], ""decoration"": [""Sequins"", ""Fringe""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,48,"https://assets.vogue.com/photos/6978d3a774abed7c0f4457ed/master/w_1024,c_limit/00048-chanel-spring-2026-couture-credit-gorunway.jpg","Loud Luxury,Romantic,New Femininity","[{""category"": ""Top/Blouse"", ""materials"": [""Suiting Fabric"", ""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": [""Sequins"", ""Statement Buttons""]}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric"", ""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [""A-line""], ""construction"": [], ""decoration"": [""Fringe"", ""Sequins""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Suede""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,49,"https://assets.vogue.com/photos/69789d3f574a410388a9f378/master/w_1024,c_limit/00049-chanel-spring-2026-couture-credit-gorunway.jpg","Loud Luxury,New Femininity,Romantic","[{""category"": ""Gown/Evening"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Ombre"", ""silhouette"": [""Column"", ""Elongated""], ""construction"": [""High Neck"", ""Dropped Shoulder""], ""decoration"": [""Sequins"", ""Fringe""]}, {""category"": ""Top/Blouse"", ""materials"": [""Textured Knit"", ""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [""Oversized""], ""construction"": [""High Neck""], ""decoration"": [""Ruffles"", ""Fringe""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,50,"https://assets.vogue.com/photos/6978d3a977d2a09a9ccb898c/master/w_1024,c_limit/00050-chanel-spring-2026-couture-credit-gorunway.jpg","Loud Luxury,Romantic,Resort","[{""category"": ""Dress"", ""materials"": [""Metallic Fabric"", ""Artisanal Texture Fabric""], ""pattern"": ""Abstract"", ""silhouette"": [""A-line"", ""Elongated""], ""construction"": [""V-Neck"", ""Asymmetry""], ""decoration"": [""Fringe"", ""Sequins"", ""Textured Inserts""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,51,"https://assets.vogue.com/photos/69789d420bbbdf6113ec3da5/master/w_1024,c_limit/00051-chanel-spring-2026-couture-credit-gorunway.jpg","Quiet Luxury,New Classic,Minimalism","[{""category"": ""Jacket/Blazer"", ""materials"": [""Velvet""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Fitted/Waisted""], ""construction"": [""Stand Collar"", ""Extended Cuffs""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Pants/Trousers"", ""materials"": [""Velvet""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Wide Leg/Flare""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,52,"https://assets.vogue.com/photos/6978d3abcd117c4683844b03/master/w_1024,c_limit/00052-chanel-spring-2026-couture-credit-gorunway.jpg","Quiet Luxury,New Classic,Minimalism","[{""category"": ""Knitwear/Cardigan"", ""materials"": [""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Elongated""], ""construction"": [""High Neck""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Skirt"", ""materials"": [""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Column"", ""High Rise""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,53,"https://assets.vogue.com/photos/6978d3acdd36f2c90b340c45/master/w_1024,c_limit/00053-chanel-spring-2026-couture-credit-gorunway.jpg","Power Dressing,Quiet Luxury,New Classic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Elongated""], ""construction"": [""High Neck"", ""Extended Cuffs""], ""decoration"": [""Lace Trim"", ""Fringe"", ""Statement Buttons""]}, {""category"": ""Pants/Trousers"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Slim Leg""], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones"", ""Metal Hardware""]}]"
Chanel,Spring 2026 Couture,54,"https://assets.vogue.com/photos/69789d44ceb3cf8e849def43/master/w_1024,c_limit/00054-chanel-spring-2026-couture-credit-gorunway.jpg","Loud Luxury,New Femininity,Romantic","[{""category"": ""Top/Blouse"", ""materials"": [""Artisanal Texture Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Oversized"", ""Relaxed""], ""construction"": [""Shirt Collar"", ""Dropped Shoulder""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Artisanal Texture Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Column"", ""Elongated""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Satin""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Hat"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,1,"https://assets.vogue.com/photos/69301993f2904f35b853d0fe/master/w_1024,c_limit/00001-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,Old Money,Minimalism","[{""category"": ""Top/Blouse"", ""materials"": [""Soft Base Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""Oversized""], ""construction"": [""Stand Collar""], ""decoration"": []}, {""category"": ""Shirt"", ""materials"": [""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Pants/Trousers"", ""materials"": [""Denim""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""High Rise""], ""construction"": [], ""decoration"": []}, {""category"": ""Belt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Suede"", ""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,2,"https://assets.vogue.com/photos/69301993438959cabcb3b719/master/w_1024,c_limit/00002-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,Minimalism,Power Dressing","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [""Statement Closure""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Shorts"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""High Rise"", ""Fitted/Waisted""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Metallic Fabric"", ""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,3,"https://assets.vogue.com/photos/69301993ad0eb00c038bd1f8/master/w_1024,c_limit/00003-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,Minimalism,Power Dressing","[{""category"": ""Top/Blouse"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""Semi-Fitted""], ""construction"": [""Shirt Collar"", ""Statement Closure""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Pants/Trousers"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""High Rise""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,4,"https://assets.vogue.com/photos/69301997c1c3c6b90dcb5591/master/w_1024,c_limit/00004-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,Power Dressing,Old Money","[{""category"": ""Knitwear/Cardigan"", ""materials"": [""Chunky Knit""], ""pattern"": ""Animal Print"", ""silhouette"": [""Fitted/Waisted"", ""Straight""], ""construction"": [""Extended Cuffs""], ""decoration"": [""Contrast Stitching""]}, {""category"": ""Top/Blouse"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Chunky Knit""], ""pattern"": ""Animal Print"", ""silhouette"": [""Fitted/Waisted"", ""High Rise""], ""construction"": [""Slits""], ""decoration"": [""Contrast Stitching""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Bag"", ""materials"": [""Suede""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones""]}]"
Chanel,Pre-Fall 2026,5,"https://assets.vogue.com/photos/69301997d483ec8989a8e57e/master/w_1024,c_limit/00005-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,New Classic,Ladylike","[{""category"": ""Jacket/Blazer"", ""materials"": [""Textured Knit"", ""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Semi-Fitted""], ""construction"": [""Patch Pockets"", ""Layered Details""], ""decoration"": [""Lace Trim"", ""Contrast Stitching"", ""Metal Hardware""]}, {""category"": ""Dress"", ""materials"": [""Textured Knit"", ""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [""Waist Seam""], ""decoration"": [""Lace Trim"", ""Contrast Stitching""]}, {""category"": ""Top/Blouse"", ""materials"": [""Fine Knit"", ""Metallic Fabric""], ""pattern"": ""Abstract"", ""silhouette"": [], ""construction"": [""Stand Collar""], ""decoration"": [""Contrast Stitching"", ""Metal Hardware""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Contrast Stitching""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware"", ""Rhinestones""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware"", ""Rhinestones""]}]"
Chanel,Pre-Fall 2026,6,"https://assets.vogue.com/photos/6930199661b4bbc9a33d7b21/master/w_1024,c_limit/00006-chanel-pre-fall-2026-credit-gorunway.jpg","Power Dressing,Quiet Luxury,New Classic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [""Oversized"", ""Relaxed""], ""construction"": [""Wide Shoulders"", ""Statement Closure""], ""decoration"": [""Statement Buttons"", ""Metal Hardware""]}, {""category"": ""Top/Blouse"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed""], ""construction"": [""Shirt Collar"", ""V-Neck""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""A-line""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,7,"https://assets.vogue.com/photos/6930199a22a8cbd695c90097/master/w_1024,c_limit/00007-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,New Classic,Ladylike","[{""category"": ""Top/Blouse"", ""materials"": [""Velvet""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [""Square Neckline"", ""Puff Sleeves""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Skirt"", ""materials"": [""Velvet""], ""pattern"": ""Solid"", ""silhouette"": [""High Rise"", ""Column""], ""construction"": [""Slits""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware"", ""Rhinestones""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones""]}, {""category"": ""Hat"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,8,"https://assets.vogue.com/photos/6930199ab9d26076efb25819/master/w_1024,c_limit/00008-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,Romantic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Other"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [""Statement Closure""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Top/Blouse"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Other"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric"", ""Fur/Faux Fur""], ""pattern"": ""Other"", ""silhouette"": [""A-line"", ""Elongated""], ""construction"": [], ""decoration"": [""Fringe""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
